Product Code,Ship Direct Flag,Delivery Flash,Stock Level,Stock Promise Date,DROPPEDLINE
GU921,STOCKED,DF_23WEEKS,62,,N
GU922,STOCKED,DF_23WEEKS,100,,N
GU923,STOCKED,DF_23WEEKS,7,,N
GU924,STOCKED,DF_23WEEKS,5,,N
GU925,STOCKED,DF_23WEEKS,17,,N
GU926,STOCKED,DF_23WEEKS,15,,N
GU927,STOCKED,DF_23WEEKS,20,,N
GU928,STOCKED,DF_23WEEKS,11,,N
GU929,STOCKED,DF_23WEEKS,19,,N
GU930,STOCKED,DF_23WEEKS,40,,N
GU931,STOCKED,DF_23WEEKS,14,,N
GU932,STOCKED,DF_23WEEKS,27,,N
GU933,STOCKED,DF_23WEEKS,38,,N
GU934,STOCKED,DF_23WEEKS,8,,N
GU935,STOCKED,DF_23WEEKS,14,,N
GU936,STOCKED,DF_23WEEKS,6,,N
GU937,STOCKED,DF_23WEEKS,19,,N
GU938,STOCKED,DF_23WEEKS,7,,N
GU939,STOCKED,DF_23WEEKS,11,,N
GU940,STOCKED,DF_23WEEKS,27,,N
GU941,STOCKED,DF_23WEEKS,88,,N
GU942,STOCKED,DF_23WEEKS,0,,N
GU943,STOCKED,DF_23WEEKS,81,,N
GU944,STOCKED,DF_23WEEKS,11,,N
GU945,STOCKED,DF_23WEEKS,11,,N
GU946,STOCKED,DF_23WEEKS,9,,N
GU947,STOCKED,DF_23WEEKS,25,,N
GU948,STOCKED,DF_23WEEKS,10,,N
GU949,STOCKED,DF_23WEEKS,41,,N
GU950,STOCKED,DF_23WEEKS,36,,N
GU951,STOCKED,DF_23WEEKS,23,,N
GU952,STOCKED,DF_23WEEKS,20,,N
GU953,STOCKED,DF_23WEEKS,10,,N
GU954,STOCKED,DF_23WEEKS,0,,N
GU955,STOCKED,DF_23WEEKS,7,,N
GU956,STOCKED,DF_23WEEKS,6,,N
GU957,STOCKED,DF_23WEEKS,30,,N
GU958,STOCKED,DF_23WEEKS,39,,N
GU959,STOCKED,DF_23WEEKS,17,,N
GU960,STOCKED,DF_23WEEKS,11,,N
GU961,STOCKED,DF_23WEEKS,0,,N
GU962,STOCKED,DF_23WEEKS,0,,N
GU963,STOCKED,DF_23WEEKS,3,,N
GU964,STOCKED,DF_23WEEKS,1,,N
GU965,STOCKED,DF_23WEEKS,23,,N
GU966,STOCKED,DF_23WEEKS,87,,N
GU967,STOCKED,DF_23WEEKS,64,,N
GU968,STOCKED,DF_23WEEKS,7,,N
GU969,STOCKED,DF_23WEEKS,29,,N
GU970,STOCKED,DF_23WEEKS,2,,N
GU971,STOCKED,DF_23WEEKS,9,,N
GU972,STOCKED,DF_23WEEKS,7,,N
GU973,STOCKED,DF_23WEEKS,0,,N
GU974,STOCKED,DF_23WEEKS,2,,N
GU975,STOCKED,DF_23WEEKS,24,,N
GU976,STOCKED,DF_23WEEKS,38,,N
GU977,STOCKED,DF_23WEEKS,10,,N
GU978,STOCKED,DF_23WEEKS,17,,N
GU979,STOCKED,DF_23WEEKS,0,,N
GU980,STOCKED,DF_23WEEKS,14,,N
GU981,STOCKED,DF_23WEEKS,7,,N
GU982,STOCKED,DF_23WEEKS,13,,N
GU983,STOCKED,DF_23WEEKS,23,,N
GU984,STOCKED,DF_23WEEKS,6,,N
GU985,STOCKED,DF_23WEEKS,8,,N
GU986,STOCKED,DF_23WEEKS,1,,N
GU987,STOCKED,DF_23WEEKS,9,,N
GU988,STOCKED,DF_23WEEKS,1,,N
GU989,STOCKED,DF_23WEEKS,11,,N
GU990,STOCKED,DF_23WEEKS,23,,N
GU991,STOCKED,DF_23WEEKS,35,,N
GU992,STOCKED,DF_23WEEKS,1,,N
GU993,STOCKED,DF_23WEEKS,19,,N
GU994,STOCKED,DF_23WEEKS,7,,N
GU995,STOCKED,DF_23WEEKS,10,,N
GU996,STOCKED,DF_23WEEKS,23,,N
GU997,STOCKED,DF_23WEEKS,100,,N
GU998,STOCKED,DF_23WEEKS,100,,N
GU999,STOCKED,DF_23WEEKS,100,,N
GW001,STOCKED,DF_23WEEKS,21,,N
GW002,STOCKED,DF_23WEEKS,2,,N
GW003,STOCKED,DF_23WEEKS,100,,N
GW004,STOCKED,DF_23WEEKS,100,,N
GW005,STOCKED,DF_23WEEKS,100,,N
GW006,STOCKED,DF_23WEEKS,27,,N
GW007,STOCKED,DF_23WEEKS,55,,N
GW008,STOCKED,DF_23WEEKS,11,,N
GW009,STOCKED,DF_23WEEKS,100,,N
GW010,STOCKED,DF_23WEEKS,93,,N
GW011,STOCKED,DF_23WEEKS,10,,N
GW012,STOCKED,DF_23WEEKS,32,,N
GW013,STOCKED,DF_23WEEKS,11,,N
GW014,STOCKED,DF_23WEEKS,100,,N
GW015,STOCKED,DF_23WEEKS,0,,N
GW016,STOCKED,DF_23WEEKS,29,,N
GW017,STOCKED,DF_23WEEKS,100,,N
GW018,STOCKED,DF_23WEEKS,27,,N
GW019,STOCKED,DF_23WEEKS,13,,N
GW020,STOCKED,DF_23WEEKS,100,,N
GW021,STOCKED,DF_23WEEKS,63,,N
GW022,STOCKED,DF_23WEEKS,0,,N
GW023,STOCKED,DF_23WEEKS,10,,N
GW024,STOCKED,DF_23WEEKS,0,,N
GW025,STOCKED,DF_23WEEKS,0,,N
GW026,STOCKED,DF_23WEEKS,0,,N
GW027,STOCKED,DF_23WEEKS,0,,N
GW028,STOCKED,DF_23WEEKS,0,,N
GW029,STOCKED,DF_23WEEKS,0,,N
GW030,STOCKED,DF_23WEEKS,0,,N
GW031,STOCKED,DF_23WEEKS,0,,N
GW032,STOCKED,DF_23WEEKS,0,,N
GW033,STOCKED,DF_23WEEKS,0,,N
GW034,STOCKED,DF_23WEEKS,0,,N
GW035,STOCKED,DF_23WEEKS,0,,N
GW036,STOCKED,DF_23WEEKS,0,,N
GW037,STOCKED,DF_23WEEKS,0,,N
GW038,STOCKED,DF_23WEEKS,0,,N
GW039,STOCKED,DF_23WEEKS,0,,N
GW040,STOCKED,DF_23WEEKS,0,,N
GW041,STOCKED,DF_23WEEKS,0,,N
GW042,STOCKED,DF_23WEEKS,0,,N
GW043,STOCKED,DF_23WEEKS,0,,N
GW044,STOCKED,DF_23WEEKS,0,,N
GW045,STOCKED,DF_23WEEKS,0,,N
GW046,STOCKED,DF_23WEEKS,0,,N
GW047,STOCKED,DF_23WEEKS,0,,N
GW048,STOCKED,DF_23WEEKS,0,,N
GW049,STOCKED,DF_23WEEKS,0,,N
GW050,STOCKED,DF_23WEEKS,0,,N
GW051,STOCKED,DF_23WEEKS,0,,N
GW052,STOCKED,DF_23WEEKS,0,,N
GW053,STOCKED,DF_23WEEKS,0,,N
GW054,STOCKED,DF_23WEEKS,0,,N
GW055,STOCKED,DF_23WEEKS,0,,N
GW056,STOCKED,DF_23WEEKS,0,,N
GW057,STOCKED,DF_23WEEKS,0,,N
GW058,STOCKED,DF_23WEEKS,0,,N
GW059,STOCKED,DF_23WEEKS,0,,N
GW060,STOCKED,DF_23WEEKS,0,,N
GW061,STOCKED,DF_23WEEKS,0,,N
GW062,STOCKED,DF_23WEEKS,0,,N
GW063,STOCKED,DF_23WEEKS,0,,N
GW064,STOCKED,DF_23WEEKS,0,,N
GW065,STOCKED,DF_23WEEKS,0,,N
GW066,STOCKED,DF_23WEEKS,0,,N
GW067,STOCKED,DF_23WEEKS,0,,N
GW068,STOCKED,DF_23WEEKS,0,,N
GW069,STOCKED,DF_23WEEKS,0,,N
GW070,STOCKED,DF_23WEEKS,0,,N
GW071,STOCKED,DF_23WEEKS,0,,N
GW072,STOCKED,DF_23WEEKS,0,,N
GW073,STOCKED,DF_23WEEKS,0,,N
GW074,STOCKED,DF_23WEEKS,0,,N
GW075,STOCKED,DF_23WEEKS,0,,N
GW076,STOCKED,DF_23WEEKS,0,,N
GW077,STOCKED,DF_23WEEKS,0,,N
GW078,STOCKED,DF_23WEEKS,0,,N
GW079,STOCKED,DF_23WEEKS,0,,N
GW080,STOCKED,DF_23WEEKS,0,,N
GW081,STOCKED,DF_23WEEKS,0,,N
GW083,STOCKED,DF_23WEEKS,0,,N
GW084,STOCKED,DF_23WEEKS,0,,N
GW085,STOCKED,DF_23WEEKS,0,,N
GW086,STOCKED,DF_23WEEKS,0,,N
GW087,STOCKED,DF_23WEEKS,0,,N
GW088,STOCKED,DF_23WEEKS,0,,N
GW089,STOCKED,DF_23WEEKS,0,,N
GW090,STOCKED,DF_23WEEKS,0,,N
GW091,STOCKED,DF_23WEEKS,0,,N
GW092,STOCKED,DF_23WEEKS,0,,N
GW093,STOCKED,DF_23WEEKS,0,,N
GW094,STOCKED,DF_23WEEKS,0,,N
GW095,STOCKED,DF_23WEEKS,0,,N
GW096,STOCKED,DF_23WEEKS,0,,N
GW097,STOCKED,DF_23WEEKS,0,,N
GW098,STOCKED,DF_23WEEKS,0,,N
GW099,STOCKED,DF_23WEEKS,0,,N
GW100,STOCKED,DF_23WEEKS,0,,N
GW101,STOCKED,DF_23WEEKS,0,,N
GW102,STOCKED,DF_23WEEKS,0,,N
GW103,STOCKED,DF_23WEEKS,0,,N
GW104,STOCKED,DF_23WEEKS,0,,N
GW105,STOCKED,DF_23WEEKS,0,,N
GW106,STOCKED,DF_23WEEKS,0,,N
GW107,STOCKED,DF_23WEEKS,0,,N
GW108,STOCKED,DF_23WEEKS,0,,N
GW109,STOCKED,DF_23WEEKS,0,,N
GW110,STOCKED,DF_23WEEKS,0,,N
GW111,STOCKED,DF_23WEEKS,0,,N
GW112,STOCKED,DF_45WEEKS,0,,N
GW113,STOCKED,DF_23WEEKS,0,,N
GW114,STOCKED,DF_23WEEKS,0,,N
GW115,STOCKED,DF_23WEEKS,0,,N
GW116,STOCKED,DF_23WEEKS,0,,N
GW117,STOCKED,DF_23WEEKS,0,,N
GW118,STOCKED,DF_23WEEKS,0,,N
GW119,STOCKED,DF_23WEEKS,0,,N
GW120,STOCKED,DF_23WEEKS,0,,N
GW121,STOCKED,DF_23WEEKS,0,,N
GW122,STOCKED,DF_23WEEKS,0,,N
GW123,STOCKED,DF_23WEEKS,0,,N
GW124,STOCKED,DF_23WEEKS,0,,N
GW125,STOCKED,DF_23WEEKS,0,,N
GW126,STOCKED,DF_23WEEKS,0,,N
GW127,STOCKED,DF_23WEEKS,0,,N
GW128,STOCKED,DF_23WEEKS,0,,N
GW129,STOCKED,DF_23WEEKS,0,,N
GW130,STOCKED,DF_23WEEKS,0,,N
GW131,STOCKED,DF_23WEEKS,0,,N
GW132,STOCKED,DF_23WEEKS,0,,N
GW133,STOCKED,DF_23WEEKS,0,,N
GW134,STOCKED,DF_23WEEKS,0,,N
GW135,STOCKED,DF_23WEEKS,0,,N
GW136,STOCKED,DF_23WEEKS,0,,N
GW137,STOCKED,DF_23WEEKS,0,,N
GW138,STOCKED,DF_23WEEKS,0,,N
GW139,STOCKED,DF_23WEEKS,0,,N
GW140,STOCKED,DF_23WEEKS,0,,N
GW141,STOCKED,DF_23WEEKS,0,,N
GW142,STOCKED,DF_23WEEKS,0,,N
GW143,STOCKED,DF_23WEEKS,0,,N
GW144,STOCKED,DF_23WEEKS,0,,N
GW145,STOCKED,DF_23WEEKS,0,,N
GW146,STOCKED,DF_23WEEKS,0,,N
GW147,STOCKED,DF_23WEEKS,0,,N
GW148,STOCKED,DF_23WEEKS,0,,N
GW149,STOCKED,DF_23WEEKS,0,,N
GW150,STOCKED,DF_23WEEKS,0,,N
GW151,STOCKED,DF_23WEEKS,0,,N
GW152,STOCKED,DF_23WEEKS,0,,N
GW153,STOCKED,DF_23WEEKS,0,,N
GW154,STOCKED,DF_23WEEKS,0,,N
GW155,STOCKED,DF_23WEEKS,0,,N
GW156,STOCKED,DF_23WEEKS,0,,N
GW157,STOCKED,DF_23WEEKS,0,,N
GW158,STOCKED,DF_23WEEKS,0,,N
GW159,STOCKED,DF_23WEEKS,0,,N
GW160,STOCKED,DF_23WEEKS,0,,N
GW161,STOCKED,DF_23WEEKS,0,,N
GW162,STOCKED,DF_23WEEKS,0,,N
GW163,STOCKED,DF_23WEEKS,0,,N
GW164,STOCKED,DF_23WEEKS,0,,N
GW165,STOCKED,DF_23WEEKS,0,,N
GW166,STOCKED,DF_23WEEKS,0,,N
GW168,STOCKED,,80,,N
GW172,STOCKED,,39,,Y
GW173,STOCKED,,27,,N
GW176,STOCKED,,1,,Y
GW178,STOCKED,,0,03/02/2024 00:00:00,Y
GW181,STOCKED,DF_23WEEKS,0,,Y
GW182,STOCKED,,0,,Y
GW183,STOCKED,DF_45WEEKS,29,,Y
GW184,STOCKED,,0,,Y
GW185,STOCKED,,0,,Y
GW187,STOCKED,DF_45WEEKS,94,,Y
GW191,STOCKED,DF_45WEEKS,60,,Y
GW192,STOCKED,DF_23WEEKS,0,,N
GW193,STOCKED,DF_23WEEKS,0,,N
GW194,STOCKED,DF_23WEEKS,0,,N
GW195,STOCKED,DF_23WEEKS,0,,N
GW196,STOCKED,DF_23WEEKS,0,,N
GW197,STOCKED,DF_23WEEKS,0,,N
GW198,STOCKED,DF_23WEEKS,0,,N
GW199,STOCKED,DF_23WEEKS,0,,N
GW200,STOCKED,DF_23WEEKS,0,,N
GW201,STOCKED,DF_23WEEKS,0,,N
GW202,STOCKED,DF_23WEEKS,0,,N
GW203,STOCKED,DF_23WEEKS,0,,N
GW204,STOCKED,DF_23WEEKS,0,,N
GW205,STOCKED,DF_23WEEKS,0,,N
GW206,STOCKED,DF_23WEEKS,0,,N
GW207,STOCKED,DF_23WEEKS,0,,N
GW208,STOCKED,DF_23WEEKS,0,,N
GW209,STOCKED,DF_23WEEKS,0,,N
GW210,STOCKED,DF_23WEEKS,0,,N
GW211,STOCKED,DF_23WEEKS,0,,N
GW212,STOCKED,DF_23WEEKS,0,,N
GW213,STOCKED,DF_23WEEKS,0,,N
GW214,STOCKED,DF_23WEEKS,0,,N
GW215,STOCKED,DF_23WEEKS,0,,N
GW216,STOCKED,DF_23WEEKS,0,,N
GW217,STOCKED,DF_23WEEKS,0,,N
GW218,STOCKED,DF_23WEEKS,0,,N
GW219,STOCKED,DF_23WEEKS,0,,N
GW220,STOCKED,DF_23WEEKS,0,,N
GW221,STOCKED,DF_23WEEKS,0,,N
GW222,STOCKED,DF_23WEEKS,0,,N
GW223,STOCKED,DF_23WEEKS,0,,N
GW224,STOCKED,DF_23WEEKS,0,,N
GW225,STOCKED,DF_23WEEKS,0,,N
GW226,STOCKED,,43,18/04/2024 00:00:00,N
GW227,STOCKED,,81,,N
GW228,STOCKED,,98,,N
GW229,STOCKED,,64,,N
GW230,STOCKED,,88,18/04/2024 00:00:00,N
GW231,STOCKED,,100,18/04/2024 00:00:00,N
GW232,STOCKED,,100,,N
GW233,STOCKED,,99,,N
GW234,STOCKED,,100,,N
GW235,STOCKED,,76,,N
GW236,STOCKED,,91,,N
GW237,STOCKED,,75,,N
GW238,STOCKED,,80,,N
GW239,STOCKED,,100,,N
GW240,STOCKED,,100,,N
GW241,STOCKED,,100,,N
GW242,STOCKED,,100,,N
GW243,STOCKED,,100,,N
GW244,STOCKED,,100,,N
GW245,STOCKED,,100,,N
GW246,STOCKED,,100,,N
GW247,STOCKED,,94,,N
GW248,STOCKED,,100,,N
GW249,STOCKED,DF_14DAY,0,,Y
GW250,STOCKED,DF_14DAY,0,,Y
GW251,STOCKED,DF_14DAY,0,,Y
GW252,STOCKED,DF_14DAY,0,,Y
GW253,STOCKED,DF_14DAY,0,,Y
GW254,STOCKED,DF_14DAY,0,,Y
GW256,STOCKED,DF_14DAY,0,,Y
GW257,STOCKED,,100,,N
GW258,STOCKED,,100,,N
GW259,STOCKED,,100,,N
GW260,STOCKED,,64,,N
GW261,STOCKED,,67,,N
GW262,STOCKED,,77,,N
GW263,STOCKED,,48,,N
GW264,STOCKED,,100,,N
GW265,STOCKED,,100,,N
GW266,STOCKED,DF_23WEEKS,0,,N
GW267,STOCKED,DF_23WEEKS,0,,N
GW268,STOCKED,DF_23WEEKS,0,,N
GW269,STOCKED,DF_23WEEKS,0,,N
GW270,STOCKED,DF_23WEEKS,0,,N
GW271,STOCKED,DF_23WEEKS,0,,N
GW272,STOCKED,DF_23WEEKS,0,,N
GW273,STOCKED,DF_23WEEKS,0,,N
GW274,STOCKED,DF_23WEEKS,0,,N
GW275,STOCKED,DF_23WEEKS,0,,N
GW276,STOCKED,DF_23WEEKS,0,,N
GW277,STOCKED,DF_23WEEKS,0,,N
GW278,STOCKED,DF_23WEEKS,0,,N
GW279,STOCKED,DF_23WEEKS,0,,N
GW280,STOCKED,DF_23WEEKS,0,,N
GW281,STOCKED,DF_23WEEKS,0,,N
GW283,STOCKED,,0,,Y
GW284,STOCKED,,0,,Y
GW285,STOCKED,,0,,Y
GW287,STOCKED,,0,,Y
GW288,STOCKED,,0,,Y
GW289,STOCKED,,0,,Y
GW290,STOCKED,,0,,Y
GW291,STOCKED,,0,,Y
GW292,STOCKED,,0,,Y
GW293,STOCKED,,0,,Y
GW294,STOCKED,,0,,Y
GW295,STOCKED,,0,,Y
GW296,STOCKED,,0,,Y
GW297,STOCKED,DF_23DAYS,0,,Y
GW298,STOCKED,DF_23DAYS,100,07/04/2024 00:00:00,N
GW299,STOCKED,DF_23DAYS,100,07/04/2024 00:00:00,N
GW301,STOCKED,,100,,N
GW302,STOCKED,,100,,N
GW303,STOCKED,,100,,N
GW304,STOCKED,,100,,N
GW306,STOCKED,,100,,N
GW307,STOCKED,,100,,N
GW308,STOCKED,,100,,N
GW309,STOCKED,,100,,N
GW311,STOCKED,,100,,N
GW312,STOCKED,,100,,N
GW313,STOCKED,,100,,N
GW314,STOCKED,,100,,N
GW315,STOCKED,DF_23DAYS,100,10/05/2024 00:00:00,N
GW317,STOCKED,DF_23DAYS,100,13/04/2024 00:00:00,N
GW318,STOCKED,DF_23DAYS,100,03/05/2024 00:00:00,N
GW319,STOCKED,DF_23DAYS,100,13/04/2024 00:00:00,N
GW321,STOCKED,,100,29/04/2024 00:00:00,N
GW322,STOCKED,,100,17/06/2024 00:00:00,N
GW323,STOCKED,,100,29/04/2024 00:00:00,N
GW324,STOCKED,,100,,N
GW328,STOCKED,,0,,Y
GW329,STOCKED,,40,,Y
GW331,STOCKED,,2,,Y
GW333,STOCKED,,0,,Y
GW334,STOCKED,,0,,Y
GW335,STOCKED,,0,,Y
GW336,STOCKED,,0,,Y
GW337,STOCKED,,100,03/06/2024 00:00:00,N
GW338,STOCKED,,100,03/06/2024 00:00:00,N
GW339,STOCKED,,100,07/04/2024 00:00:00,N
GW340,STOCKED,,100,,N
GW341,STOCKED,DF_23DAYS,100,,N
GW343,STOCKED,DF_23DAYS,100,,N
GW344,STOCKED,DF_23DAYS,100,13/04/2024 00:00:00,N
GW345,STOCKED,DF_23DAYS,100,13/04/2024 00:00:00,N
GW346,STOCKED,DF_23DAYS,100,,N
GW348,STOCKED,DF_23DAYS,100,,N
GW349,STOCKED,DF_23DAYS,100,25/04/2024 00:00:00,N
GW350,STOCKED,DF_23DAYS,100,,N
GW351,STOCKED,DF_23DAYS,100,,N
GW353,STOCKED,DF_23DAYS,100,,N
GW354,STOCKED,DF_23DAYS,100,,N
GW355,STOCKED,DF_23DAYS,100,29/04/2024 00:00:00,N
GW356,STOCKED,DF_23DAYS,100,,N
GW358,STOCKED,DF_23DAYS,100,,N
GW359,STOCKED,DF_23DAYS,100,16/05/2024 00:00:00,N
GW360,STOCKED,DF_23DAYS,100,16/05/2024 00:00:00,N
GW361,STOCKED,,100,,N
GW363,STOCKED,,100,,N
GW364,STOCKED,,100,13/04/2024 00:00:00,N
GW365,STOCKED,,100,01/07/2024 00:00:00,N
GW366,STOCKED,DF_23DAYS,100,,N
GW368,STOCKED,DF_23DAYS,100,,N
GW369,STOCKED,DF_23DAYS,100,,N
GW370,STOCKED,DF_23DAYS,100,22/06/2024 00:00:00,N
GW371,STOCKED,DF_23DAYS,100,,N
GW373,STOCKED,DF_23DAYS,100,01/07/2024 00:00:00,N
GW374,STOCKED,DF_23DAYS,100,13/04/2024 00:00:00,N
GW375,STOCKED,DF_23DAYS,100,13/04/2024 00:00:00,N
GW376,STOCKED,DF_23DAYS,100,13/04/2024 00:00:00,N
GW378,STOCKED,DF_23DAYS,100,,N
GW379,STOCKED,DF_23DAYS,100,03/03/2024 00:00:00,N
GW380,STOCKED,DF_23DAYS,100,13/04/2024 00:00:00,N
GW381,STOCKED,DF_23DAYS,100,25/04/2024 00:00:00,N
GW383,STOCKED,DF_23DAYS,0,13/04/2024 00:00:00,N
GW384,STOCKED,DF_23DAYS,100,03/03/2024 00:00:00,N
GW385,STOCKED,DF_23DAYS,100,13/04/2024 00:00:00,N
GW386,STOCKED,DF_23DAYS,100,,N
GW388,STOCKED,DF_23DAYS,100,,N
GW389,STOCKED,DF_23DAYS,100,,N
GW390,STOCKED,DF_23DAYS,100,20/05/2024 00:00:00,N
GW391,STOCKED,DF_23DAYS,100,,N
GW393,STOCKED,,100,,N
GW394,STOCKED,,100,,N
GW399,STOCKED,,100,03/06/2024 00:00:00,N
GW400,STOCKED,,100,,N
GW401,STOCKED,,100,,N
GW402,STOCKED,,58,15/04/2024 00:00:00,N
GW403,STOCKED,,100,07/04/2024 00:00:00,N
GW404,STOCKED,,0,,Y
GW406,STOCKED,DF_23DAYS,100,08/04/2024 00:00:00,N
GW407,STOCKED,DF_23DAYS,100,02/05/2024 00:00:00,N
GW408,STOCKED,,100,10/06/2024 00:00:00,N
GW411,STOCKED,,0,,Y
GW413,STOCKED,,100,,N
GW414,STOCKED,,100,02/05/2024 00:00:00,N
GW415,STOCKED,,100,,N
GW416,STOCKED,,9,,Y
GW417,STOCKED,DF_23DAYS,100,,N
GW418,STOCKED,DF_23DAYS,100,,N
GW419,STOCKED,DF_23DAYS,100,,N
GW420,STOCKED,DF_23DAYS,100,,N
GW421,STOCKED,DF_23DAYS,100,,N
GW422,STOCKED,DF_23DAYS,100,,N
GW423,STOCKED,DF_23DAYS,100,,N
GW424,STOCKED,DF_23DAYS,100,,N
GW425,STOCKED,DF_23DAYS,100,,N
GW426,STOCKED,DF_23DAYS,100,,N
GW428,STOCKED,DF_23DAYS,100,21/03/2024 00:00:00,N
GW429,STOCKED,DF_23DAYS,100,21/03/2024 00:00:00,N
GW430,STOCKED,DF_23DAYS,100,21/03/2024 00:00:00,N
GW431,STOCKED,DF_23DAYS,100,21/03/2024 00:00:00,N
GW432,STOCKED,DF_23DAYS,100,21/03/2024 00:00:00,N
GW433,STOCKED,DF_23DAYS,100,21/03/2024 00:00:00,N
GW434,STOCKED,DF_23DAYS,100,21/03/2024 00:00:00,N
GW435,STOCKED,DF_23DAYS,100,21/03/2024 00:00:00,N
GW436,STOCKED,DF_23DAYS,100,21/03/2024 00:00:00,N
GW437,STOCKED,DF_23DAYS,100,21/03/2024 00:00:00,N
GW438,STOCKED,DF_23DAYS,100,21/03/2024 00:00:00,N
GW439,STOCKED,DF_23DAYS,100,21/03/2024 00:00:00,N
GW440,STOCKED,DF_23DAYS,100,21/03/2024 00:00:00,N
GW441,STOCKED,DF_23DAYS,100,21/03/2024 00:00:00,N
GW442,STOCKED,DF_23DAYS,100,21/03/2024 00:00:00,N
GW443,STOCKED,DF_23DAYS,100,,N
GW444,STOCKED,DF_23DAYS,100,,N
GW445,STOCKED,DF_23DAYS,100,,N
GW446,STOCKED,DF_23DAYS,100,,N
GW447,STOCKED,DF_23DAYS,100,,N
GW448,STOCKED,DF_23DAYS,100,,N
GW449,STOCKED,DF_23DAYS,100,,N
GW450,STOCKED,DF_23DAYS,100,,N
GW451,STOCKED,DF_23DAYS,100,,N
GW452,STOCKED,DF_23DAYS,100,,N
GW455,STOCKED,DF_23DAYS,100,,N
GW456,STOCKED,DF_23DAYS,100,04/08/2024 00:00:00,N
GW457,STOCKED,,100,,N
GW459,STOCKED,,0,,Y
GW460,STOCKED,,38,,Y
GW461,STOCKED,,100,,N
GW462,STOCKED,,0,,Y
GW463,STOCKED,,100,01/07/2024 00:00:00,N
GW513,STOCKED,,5,05/04/2024 00:00:00,N
GW514,STOCKED,,100,05/04/2024 00:00:00,N
GW822,STOCKED,,100,15/03/2024 00:00:00,N
GW823,STOCKED,,100,15/03/2024 00:00:00,N
GW923,STOCKED,,100,,N
GW924,STOCKED,,100,17/03/2024 00:00:00,N
GW927,STOCKED,,81,,Y
GX159,STOCKED,,100,29/04/2024 00:00:00,N
GX203,STOCKED,,0,,Y
GX239,STOCKED,,0,,Y
GX258,STOCKED,,100,15/03/2024 00:00:00,N
GX359,STOCKED,,50,16/03/2024 00:00:00,N
GX559,STOCKED,DF_23DAYS,100,,N
GX572,STOCKED,,100,,N
GX574,STOCKED,,100,13/05/2024 00:00:00,N
GX601,STOCKED,,100,,N
GX605,STOCKED,,100,08/04/2024 00:00:00,N
GX647,STOCKED,,25,,N
GX653,STOCKED,,100,,N
GX668,STOCKED,,100,20/04/2024 00:00:00,N
GX676,STOCKED,,100,08/04/2024 00:00:00,N
GX678,STOCKED,,100,08/04/2024 00:00:00,N
GX683,STOCKED,,100,05/04/2024 00:00:00,N
GX703,STOCKED,,0,,Y
GX727,STOCKED,,30,,N
GX728,STOCKED,,84,08/03/2024 00:00:00,N
GX902,STOCKED,,0,,N
GX904,STOCKED,,100,,N
GX911,STOCKED,,100,,N
GX952,STOCKED,,81,,N
GY004,STOCKED,,100,17/06/2024 00:00:00,N
GY014,STOCKED,,100,18/03/2024 00:00:00,N
GY115,STOCKED,,55,30/06/2024 00:00:00,N
GY126,STOCKED,,0,,N
GY129,STOCKED,,0,,N
GY141,STOCKED,,0,,Y
GY535,STOCKED,,0,,Y
GY538,STOCKED,,0,,Y
GY539,STOCKED,,0,,Y
GY540,STOCKED,,0,,Y
GY541,STOCKED,,0,,Y
GY542,STOCKED,,0,,Y
GY543,STOCKED,,0,,Y
GY544,STOCKED,,0,,Y
GY549,STOCKED,,18,,N
GY563,STOCKED,,0,,Y
GY564,STOCKED,,0,,Y
GY565,STOCKED,,0,,Y
GY566,STOCKED,,0,,Y
GY567,STOCKED,,0,,Y
GY568,STOCKED,,0,,Y
GY570,STOCKED,,0,,Y
GY571,STOCKED,,0,,Y
GY572,STOCKED,,0,,Y
GY573,STOCKED,,0,,Y
GY574,STOCKED,,0,,Y
GY575,STOCKED,,0,,Y
GY576,STOCKED,,0,,Y
GY577,STOCKED,,0,,Y
GY578,STOCKED,,0,,Y
GY579,STOCKED,,0,,Y
GY580,STOCKED,,0,,Y
GY581,STOCKED,,0,,Y
GY582,STOCKED,,0,,Y
GY583,STOCKED,,0,,Y
GY584,STOCKED,,0,,Y
GY585,STOCKED,,0,,Y
GY586,STOCKED,,0,,Y
GY587,STOCKED,,0,,Y
GY588,STOCKED,,0,,Y
GY589,STOCKED,,0,,Y
GY590,STOCKED,,0,,Y
GY591,STOCKED,,0,,Y
GY592,STOCKED,,0,,Y
GY593,STOCKED,,0,,Y
GY594,STOCKED,,0,,Y
GY595,STOCKED,,0,,Y
GY596,STOCKED,,0,,Y
GY597,STOCKED,,0,,Y
GY598,STOCKED,,0,,Y
GY599,STOCKED,,0,,Y
GY600,STOCKED,,0,,Y
GY601,STOCKED,,0,,Y
GY602,STOCKED,,0,,Y
GY603,STOCKED,,0,,Y
GY604,STOCKED,,0,,Y
GY605,STOCKED,,0,,Y
GY606,STOCKED,,0,,Y
GY607,STOCKED,,0,,Y
GY608,STOCKED,,0,,Y
GY609,STOCKED,DF_23WEEKS,0,,N
GY610,STOCKED,DF_23WEEKS,0,,N
GY611,STOCKED,DF_23WEEKS,0,,N
GY612,STOCKED,DF_23WEEKS,0,,N
GY614,STOCKED,DF_23WEEKS,0,,N
GY615,STOCKED,DF_23WEEKS,0,,N
GY616,STOCKED,DF_23WEEKS,0,,N
GY617,STOCKED,,0,,Y
